ReviewID,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,roberta_classification,vader_classification,CourseId,Review,Label,detected_language,translated_review,translated_review_lower,translated_review_tokenized,translated_review_removed_stopwords,stemmed_translated_review,lemmatized_translated_review
382,0.0,0.655,0.345,0.7845,0.003906235797330737,0.01768285408616066,0.9784108400344849,1.0,1.0,a-programar,"este curso me gusto demasiado, aprendimos a ser autonomas y a ayudar a los demas; tambien aprendimos a programar facilmente",5,es,"I liked this course too much, we learned to be autonomous and help others;We also learned to easily program",i liked this course too much we learned to be autonomous and help otherswe also learned to easily program,"['i', 'liked', 'this', 'course', 'too', 'much', 'we', 'learned', 'to', 'be', 'autonomous', 'and', 'help', 'otherswe', 'also', 'learned', 'to', 'easily', 'program']","['liked', 'course', 'much', 'learned', 'autonomous', 'help', 'otherswe', 'also', 'learned', 'easily', 'program']","['like', 'cours', 'much', 'learn', 'autonom', 'help', 'othersw', 'also', 'learn', 'easili', 'program']","['like', 'course', 'much', 'learn', 'autonomous', 'help', 'otherswe', 'also', 'learn', 'easily', 'program']"
383,0.0,0.238,0.762,0.4927,0.01857622340321541,0.09295237809419632,0.8884714245796204,1.0,1.0,a-programar,muy bueno...,4,en,very good...,very good,"['very', 'good']",['good'],['good'],['good']
384,0.0,0.275,0.725,0.8899,0.006868479307740927,0.013742474839091301,0.9793890118598938,1.0,1.0,a-programar,"I loved it, was very funny and relaxing.",5,en,"I loved it, was very funny and relaxing.",i loved it was very funny and relaxing,"['i', 'loved', 'it', 'was', 'very', 'funny', 'and', 'relaxing']","['loved', 'funny', 'relaxing']","['love', 'funni', 'relax']","['love', 'funny', 'relax']"
385,0.0,0.674,0.326,0.7003,0.008093826472759247,0.1302887350320816,0.8616175055503845,1.0,1.0,a-programar,Aprendi lo que nesecitaba aprender e Adquirido nuevas ideas Gracias.Saludos desde Puerto Rico,5,es,I learned what I needed to learn and acquired new ideas thanks. Safe from Puerto Rico,i learned what i needed to learn and acquired new ideas thanks safe from puerto rico,"['i', 'learned', 'what', 'i', 'needed', 'to', 'learn', 'and', 'acquired', 'new', 'ideas', 'thanks', 'safe', 'from', 'puerto', 'rico']","['learned', 'needed', 'learn', 'acquired', 'new', 'ideas', 'thanks', 'safe', 'puerto', 'rico']","['learn', 'need', 'learn', 'acquir', 'new', 'idea', 'thank', 'safe', 'puerto', 'rico']","['learn', 'need', 'learn', 'acquire', 'new', 'idea', 'thanks', 'safe', 'puerto', 'rico']"
386,0.0,0.519,0.481,0.5719,0.0064966268837451935,0.024622997269034386,0.9688803553581238,1.0,1.0,a-programar,excelente programa de estduio muy didactico,5,es,Excellent very didactic study program,excellent very didactic study program,"['excellent', 'very', 'didactic', 'study', 'program']","['excellent', 'didactic', 'study', 'program']","['excel', 'didact', 'studi', 'program']","['excellent', 'didactic', 'study', 'program']"
387,0.0,0.238,0.762,0.4927,0.005504613742232323,0.037683673202991486,0.956811785697937,1.0,1.0,a-programar,muy bueno :3,5,sl,Very good: 3,very good ,"['very', 'good']",['good'],['good'],['good']
388,0.0,0.519,0.481,0.5719,0.009270417504012585,0.03209136798977852,0.9586382508277893,1.0,1.0,a-programar,excelente explicación y muy didactico,4,es,Excellent explanation and very didactic,excellent explanation and very didactic,"['excellent', 'explanation', 'and', 'very', 'didactic']","['excellent', 'explanation', 'didactic']","['excel', 'explan', 'didact']","['excellent', 'explanation', 'didactic']"
389,0.0,0.323,0.677,0.6369,0.009884175844490528,0.02395697310566902,0.9661588072776794,1.0,1.0,a-programar,Me encanta este curso,5,ro,I love this course,i love this course,"['i', 'love', 'this', 'course']","['love', 'course']","['love', 'cours']","['love', 'course']"
390,0.0,0.702,0.298,0.836,0.0038368746172636747,0.036736272275447845,0.9594268798828125,1.0,1.0,a-programar,"La forma en que explica, lo sencillo del programa hace que este curso sea una base para mayores creaciones. Muchas gracias por el conocimiento adquirido.Saludos y bendiciones.",5,es,"The way he explains, the simple program makes this course a basis for greater creations.Thank you very much for the knowledge acquired. Safe and blessings.",the way he explains the simple program makes this course a basis for greater creationsthank you very much for the knowledge acquired safe and blessings,"['the', 'way', 'he', 'explains', 'the', 'simple', 'program', 'makes', 'this', 'course', 'a', 'basis', 'for', 'greater', 'creationsthank', 'you', 'very', 'much', 'for', 'the', 'knowledge', 'acquired', 'safe', 'and', 'blessings']","['way', 'explains', 'simple', 'program', 'makes', 'course', 'basis', 'greater', 'creationsthank', 'much', 'knowledge', 'acquired', 'safe', 'blessings']","['way', 'explain', 'simpl', 'program', 'make', 'cours', 'basi', 'greater', 'creationsthank', 'much', 'knowledg', 'acquir', 'safe', 'bless']","['way', 'explains', 'simple', 'program', 'make', 'course', 'basis', 'great', 'creationsthank', 'much', 'knowledge', 'acquire', 'safe', 'blessing']"
391,0.0,0.659,0.341,0.7351,0.0033395541831851006,0.013801362365484238,0.9828590750694275,1.0,1.0,a-programar,"Excelente curso, donde se aprende mucho con prácticas, ejemplos y ejercicios, lo recomiendo abiertamente!",5,es,"Excellent course, where you learn a lot with practices, examples and exercises, I openly recommend it!",excellent course where you learn a lot with practices examples and exercises i openly recommend it,"['excellent', 'course', 'where', 'you', 'learn', 'a', 'lot', 'with', 'practices', 'examples', 'and', 'exercises', 'i', 'openly', 'recommend', 'it']","['excellent', 'course', 'learn', 'lot', 'practices', 'examples', 'exercises', 'openly', 'recommend']","['excel', 'cours', 'learn', 'lot', 'practic', 'exampl', 'exercis', 'openli', 'recommend']","['excellent', 'course', 'learn', 'lot', 'practice', 'example', 'exercise', 'openly', 'recommend']"
392,0.0,0.729,0.271,0.9072,0.0031901865731924772,0.015607098117470741,0.9812027215957642,1.0,1.0,a-programar,"Me parece muy interesante el curso. Desde el primer momento vas haciendo progresos, está muy bien explicado y me parece muy bien el hecho de compartir los proyectos, y el hecho de que puedan ser evaluadas tus tareas por otros estudiantes. Recomiendo este curso.",5,es,"I find the course very interesting.From the first moment you are making progress, it is very well explained and it seems very good to share the projects, and the fact that your tasks can be evaluated by other students.I recommend this course.",i find the course very interestingfrom the first moment you are making progress it is very well explained and it seems very good to share the projects and the fact that your tasks can be evaluated by other studentsi recommend this course,"['i', 'find', 'the', 'course', 'very', 'interestingfrom', 'the', 'first', 'moment', 'you', 'are', 'making', 'progress', 'it', 'is', 'very', 'well', 'explained', 'and', 'it', 'seems', 'very', 'good', 'to', 'share', 'the', 'projects', 'and', 'the', 'fact', 'that', 'your', 'tasks', 'can', 'be', 'evaluated', 'by', 'other', 'studentsi', 'recommend', 'this', 'course']","['find', 'course', 'interestingfrom', 'first', 'moment', 'making', 'progress', 'well', 'explained', 'seems', 'good', 'share', 'projects', 'fact', 'tasks', 'evaluated', 'studentsi', 'recommend', 'course']","['find', 'cours', 'interestingfrom', 'first', 'moment', 'make', 'progress', 'well', 'explain', 'seem', 'good', 'share', 'project', 'fact', 'task', 'evalu', 'studentsi', 'recommend', 'cours']","['find', 'course', 'interestingfrom', 'first', 'moment', 'make', 'progress', 'well', 'explain', 'seem', 'good', 'share', 'project', 'fact', 'task', 'evaluate', 'studentsi', 'recommend', 'course']"
393,0.0,0.458,0.542,0.7964,0.004401183687150478,0.015565435402095318,0.9800333380699158,1.0,1.0,a-programar,excelente!! fácil de comprender!y el amigo extraterrestre me encanto!,5,es,excellent!!Easy to understand! And I loved the extraterrestrial friend!,excellenteasy to understand and i loved the extraterrestrial friend,"['excellenteasy', 'to', 'understand', 'and', 'i', 'loved', 'the', 'extraterrestrial', 'friend']","['excellenteasy', 'understand', 'loved', 'extraterrestrial', 'friend']","['excellenteasi', 'understand', 'love', 'extraterrestri', 'friend']","['excellenteasy', 'understand', 'love', 'extraterrestrial', 'friend']"
394,0.0,0.769,0.231,0.7178,0.007323308382183313,0.13488757610321045,0.8577890992164612,1.0,1.0,a-programar,tiene una muy buena forma de enseñar los conceptos de la programación asociándolo a conceptos cotidianos para que sea mas fácil comprender.,5,es,It has a very good way to teach the concepts of programming associating it with daily concepts to make it easier to understand.,it has a very good way to teach the concepts of programming associating it with daily concepts to make it easier to understand,"['it', 'has', 'a', 'very', 'good', 'way', 'to', 'teach', 'the', 'concepts', 'of', 'programming', 'associating', 'it', 'with', 'daily', 'concepts', 'to', 'make', 'it', 'easier', 'to', 'understand']","['good', 'way', 'teach', 'concepts', 'programming', 'associating', 'daily', 'concepts', 'make', 'easier', 'understand']","['good', 'way', 'teach', 'concept', 'program', 'associ', 'daili', 'concept', 'make', 'easier', 'understand']","['good', 'way', 'teach', 'concept', 'program', 'associate', 'daily', 'concept', 'make', 'easy', 'understand']"
395,0.0,0.306,0.694,0.7778,0.004818684887140989,0.011745725758373737,0.9834355711936951,1.0,1.0,a-programar,"me gusto mucho este curso, excelente",5,es,"I really liked this course, excellent",i really liked this course excellent,"['i', 'really', 'liked', 'this', 'course', 'excellent']","['really', 'liked', 'course', 'excellent']","['realli', 'like', 'cours', 'excel']","['really', 'like', 'course', 'excellent']"
396,0.0,0.632,0.368,0.8775,0.004259988199919462,0.023033469915390015,0.9727066159248352,1.0,1.0,a-programar,"Muy bien diseñado el curso y las tareas ademas de hacer entretenido el aprendizaje, es muy buen material y ayuda mucho a entender el tema.",5,es,"Very well designed the course and tasks in addition to entertaining learning, it is very good material and helps to understand the subject.",very well designed the course and tasks in addition to entertaining learning it is very good material and helps to understand the subject,"['very', 'well', 'designed', 'the', 'course', 'and', 'tasks', 'in', 'addition', 'to', 'entertaining', 'learning', 'it', 'is', 'very', 'good', 'material', 'and', 'helps', 'to', 'understand', 'the', 'subject']","['well', 'designed', 'course', 'tasks', 'addition', 'entertaining', 'learning', 'good', 'material', 'helps', 'understand', 'subject']","['well', 'design', 'cours', 'task', 'addit', 'entertain', 'learn', 'good', 'materi', 'help', 'understand', 'subject']","['well', 'design', 'course', 'task', 'addition', 'entertain', 'learn', 'good', 'material', 'help', 'understand', 'subject']"
397,0.0,0.484,0.516,0.4927,0.004475458990782499,0.023375412449240685,0.972149133682251,1.0,1.0,a-programar,Muy bueno e interactivo.,5,it,Very good and interactive.,very good and interactive,"['very', 'good', 'and', 'interactive']","['good', 'interactive']","['good', 'interact']","['good', 'interactive']"
398,0.0,0.326,0.674,0.7351,0.004592221230268478,0.011654741130769253,0.9837530851364136,1.0,1.0,a-programar,"Excelente, Aprendí mucho.Gracias,",5,es,"Excellent, I learned a lot. Thank you,",excellent i learned a lot thank you,"['excellent', 'i', 'learned', 'a', 'lot', 'thank', 'you']","['excellent', 'learned', 'lot', 'thank']","['excel', 'learn', 'lot', 'thank']","['excellent', 'learn', 'lot', 'thank']"
399,0.0,0.526,0.474,0.2023,0.006024284288287163,0.011403973214328289,0.9825717210769653,1.0,1.0,a-programar,Excelente! Muy bueno. Altamente recomendado.,5,pt,Excellent!Very good.Highly recommended.,excellentvery goodhighly recommended,"['excellentvery', 'goodhighly', 'recommended']","['excellentvery', 'goodhighly', 'recommended']","['excellentveri', 'goodhighli', 'recommend']","['excellentvery', 'goodhighly', 'recommend']"
400,0.0,1.0,0.0,0.0,0.06164095550775528,0.8416305184364319,0.09672849625349045,0.0,0.0,a-programar,Me sirvio para pasar informatica,4,es,I serve me to pass information,i serve me to pass information,"['i', 'serve', 'me', 'to', 'pass', 'information']","['serve', 'pass', 'information']","['serv', 'pass', 'inform']","['serve', 'pas', 'information']"
401,0.0,0.654,0.346,0.5719,0.006539034191519022,0.07183422893285751,0.9216267466545105,1.0,1.0,a-programar,Un excelente programa para comprender conceptos básicos de programación.,5,es,An excellent program to understand basic programming concepts.,an excellent program to understand basic programming concepts,"['an', 'excellent', 'program', 'to', 'understand', 'basic', 'programming', 'concepts']","['excellent', 'program', 'understand', 'basic', 'programming', 'concepts']","['excel', 'program', 'understand', 'basic', 'program', 'concept']","['excellent', 'program', 'understand', 'basic', 'program', 'concept']"
402,0.0,0.0,1.0,0.5719,0.01048686821013689,0.05176135152578354,0.9377517700195312,1.0,1.0,a-programar,Excelente,5,en,Excellent,excellent,['excellent'],['excellent'],['excel'],['excellent']
403,0.0,0.803,0.197,0.4927,0.004805718548595905,0.07701818645000458,0.9181760549545288,1.0,1.0,a-programar,Es muy sencillo si ya tienes experiencia programando muy bueno para iniciar,3,es,It is very simple if you already have experience programming very good to start,it is very simple if you already have experience programming very good to start,"['it', 'is', 'very', 'simple', 'if', 'you', 'already', 'have', 'experience', 'programming', 'very', 'good', 'to', 'start']","['simple', 'already', 'experience', 'programming', 'good', 'start']","['simpl', 'alreadi', 'experi', 'program', 'good', 'start']","['simple', 'already', 'experience', 'program', 'good', 'start']"
